timestamp,open,high,low,close,volume,instrument,timeframe
2026-03-10 08:30:00,47906.24,47941.75,47877.81,47920.18,0,DOW,15m
2026-03-10 08:45:00,47919.65,47947.25,47834.22,47845.16,0,DOW,15m
2026-03-10 09:00:00,47842.19,47948.21,47838.16,47933.68,0,DOW,15m
2026-03-10 09:15:00,47934.72,47936.18,47892.22,47919.66,0,DOW,15m
2026-03-10 09:30:00,47921.19,47949.45,47903.71,47940.74,0,DOW,15m
2026-03-10 09:45:00,47940.22,47942.24,47889.19,47893.71,0,DOW,15m
2026-03-10 10:00:00,47892.85,47900.24,47817.69,47820.75,0,DOW,15m
2026-03-10 10:15:00,47820.16,47866.74,47793.19,47860.74,0,DOW,15m
2026-03-10 10:30:00,47861.15,47871.15,47752.68,47818.71,0,DOW,15m
2026-03-10 10:45:00,47819.25,47838.45,47785.68,47832.16,0,DOW,15m
2026-03-10 11:00:00,47832.71,47924.66,47773.84,47775.71,0,DOW,15m
2026-03-10 11:15:00,47776.45,47789.72,47727.72,47743.75,0,DOW,15m
2026-03-10 11:30:00,47744.71,47748.15,47662.18,47663.22,0,DOW,15m
2026-03-10 11:45:00,47663.68,47693.22,47639.68,47660.69,0,DOW,15m
2026-03-10 12:00:00,47664.74,47668.65,47513.68,47562.7,0,DOW,15m
2026-03-10 12:15:00,47562.15,47600.25,47524.8,47526.19,0,DOW,15m
2026-03-10 12:30:00,47525.05,47584.25,47497.16,47570.65,0,DOW,15m
2026-03-10 12:45:00,47571.15,47649.22,47567.2,47607.21,0,DOW,15m
2026-03-10 13:00:00,47619.95,47673.21,47609.74,47639.21,0,DOW,15m
2026-03-10 13:15:00,47639.21,47702.72,47634.75,47702.72,0,DOW,15m
2026-03-10 13:30:00,47703.2,47771.19,47534.16,47605.65,0,DOW,15m
2026-03-10 13:45:00,47601.7,47627.22,47452.45,47482.82,0,DOW,15m
2026-03-10 14:00:00,47490.75,47610.66,47432.65,47512.7,0,DOW,15m
2026-03-10 14:15:00,47515.7,47726.65,47483.16,47694.68,0,DOW,15m
2026-03-10 14:30:00,47696.2,47913.16,47695.72,47904.4,0,DOW,15m
2026-03-10 14:45:00,47906.92,47996.26,47859.29,47989.4,0,DOW,15m
2026-03-10 15:00:00,47986.34,48009.28,47903.52,47920.11,0,DOW,15m
2026-03-10 15:15:00,47921.67,48013.39,47919.6,47997.12,0,DOW,15m
2026-03-10 15:30:00,47996.35,48043.47,47963.45,48022.81,0,DOW,15m
2026-03-10 15:45:00,48021.84,48038.75,47961.44,47996.47,0,DOW,15m
2026-03-10 16:00:00,47994.0,47997.99,47868.87,47944.27,0,DOW,15m
2026-03-10 16:15:00,47943.3,47992.71,47923.8,47944.67,0,DOW,15m
2026-03-10 16:30:00,47945.16,48056.43,47945.16,48028.68,0,DOW,15m
2026-03-10 16:45:00,48029.16,48051.87,47953.74,48023.66,0,DOW,15m
2026-03-10 17:00:00,48023.18,48103.48,48013.08,48064.29,0,DOW,15m
2026-03-10 17:15:00,48066.34,48221.2,48059.58,48212.14,0,DOW,15m
2026-03-10 17:30:00,48211.68,48211.68,48015.98,48055.02,0,DOW,15m
2026-03-10 17:45:00,48054.56,48162.99,48046.15,48116.08,0,DOW,15m
2026-03-10 18:00:00,48116.51,48129.76,47844.53,47846.1,0,DOW,15m
2026-03-10 18:15:00,47845.52,47938.33,47726.09,47887.39,0,DOW,15m
2026-03-10 18:30:00,47888.44,47961.45,47799.67,47830.58,0,DOW,15m
2026-03-10 18:45:00,47830.14,47910.31,47801.75,47831.98,0,DOW,15m
2026-03-10 19:00:00,47841.39,47885.74,47819.93,47871.61,0,DOW,15m
2026-03-10 19:15:00,47872.14,47908.97,47733.34,47735.84,0,DOW,15m
2026-03-10 19:30:00,47736.84,47805.02,47690.1,47756.74,0,DOW,15m
2026-03-10 19:45:00,47754.97,47777.43,47655.11,47704.09,0,DOW,15m
2026-03-10 20:00:00,47706.57,47766.1,47699.13,47758.65,0,DOW,15m
2026-03-10 20:15:00,47758.65,47758.65,47758.65,47758.65,0,DOW,15m
2026-03-10 20:30:00,47758.65,47758.65,47758.65,47758.65,0,DOW,15m
2026-03-10 20:45:00,47758.65,47758.65,47758.65,47758.65,0,DOW,15m
2026-03-10 21:00:00,47758.65,47758.65,47758.65,47758.65,0,DOW,15m
2026-03-10 21:15:00,47758.65,47758.65,47758.65,47758.65,0,DOW,15m
2026-03-10 21:30:00,47758.65,47758.65,47758.65,47758.65,0,DOW,15m
2026-03-10 21:45:00,47758.65,47758.65,47758.65,47758.65,0,DOW,15m
2026-03-10 22:00:00,47742.6,47742.6,47687.24,47730.6,0,DOW,15m
2026-03-10 22:15:00,47730.2,47735.2,47682.66,47683.7,0,DOW,15m
2026-03-10 22:30:00,47684.14,47695.66,47656.18,47659.63,0,DOW,15m
2026-03-10 22:45:00,47660.19,47671.69,47654.15,47671.69,0,DOW,15m
2026-03-10 23:00:00,47671.19,47710.14,47668.6,47707.9,0,DOW,15m
2026-03-10 23:15:00,47708.65,47722.15,47696.1,47713.19,0,DOW,15m
2026-03-10 23:30:00,47714.12,47715.9,47696.63,47698.64,0,DOW,15m
2026-03-10 23:45:00,47698.4,47759.66,47696.13,47747.1,0,DOW,15m
2026-03-11 00:00:00,47750.18,47832.4,47744.12,47816.13,0,DOW,15m
2026-03-11 00:15:00,47817.1,47868.15,47804.13,47835.2,0,DOW,15m
2026-03-11 00:30:00,47834.69,47847.15,47811.9,47835.4,0,DOW,15m
2026-03-11 00:45:00,47834.19,47855.2,47823.1,47833.16,0,DOW,15m
2026-03-11 01:00:00,47833.64,47867.13,47818.14,47867.13,0,DOW,15m
2026-03-11 01:15:00,47864.68,47879.66,47856.69,47872.19,0,DOW,15m
2026-03-11 01:30:00,47871.18,47909.19,47868.1,47903.14,0,DOW,15m
2026-03-11 01:45:00,47903.7,47906.1,47877.1,47886.18,0,DOW,15m
2026-03-11 02:00:00,47885.2,47892.4,47874.1,47881.4,0,DOW,15m
2026-03-11 02:15:00,47882.16,47912.19,47881.13,47889.65,0,DOW,15m
2026-03-11 02:30:00,47890.16,47899.64,47857.1,47879.66,0,DOW,15m
2026-03-11 02:45:00,47879.13,47897.19,47871.6,47890.1,0,DOW,15m
2026-03-11 03:00:00,47889.62,47898.19,47877.62,47889.13,0,DOW,15m
2026-03-11 03:15:00,47889.63,47900.15,47887.66,47895.4,0,DOW,15m
2026-03-11 03:30:00,47894.64,47930.68,47894.6,47928.4,0,DOW,15m
2026-03-11 03:45:00,47925.68,47933.62,47908.15,47923.12,0,DOW,15m
2026-03-11 04:00:00,47924.16,47924.64,47901.12,47910.62,0,DOW,15m
2026-03-11 04:15:00,47911.13,47922.65,47908.7,47917.2,0,DOW,15m
2026-03-11 04:30:00,47916.9,47918.16,47896.69,47896.69,0,DOW,15m
2026-03-11 04:45:00,47897.6,47906.4,47884.15,47888.1,0,DOW,15m
2026-03-11 05:00:00,47887.63,47896.68,47852.13,47858.19,0,DOW,15m
2026-03-11 05:15:00,47857.64,47882.66,47852.15,47869.13,0,DOW,15m
2026-03-11 05:30:00,47869.64,47869.69,47841.16,47842.65,0,DOW,15m
2026-03-11 05:45:00,47843.9,47844.69,47811.13,47816.14,0,DOW,15m
2026-03-11 06:00:00,47818.1,47827.16,47796.9,47826.16,0,DOW,15m
2026-03-11 06:15:00,47825.62,47829.18,47793.68,47809.9,0,DOW,15m
2026-03-11 06:30:00,47810.14,47850.7,47810.14,47846.63,0,DOW,15m
2026-03-11 06:45:00,47846.2,47847.4,47816.14,47835.12,0,DOW,15m
2026-03-11 07:00:00,47835.15,47846.65,47793.65,47836.7,0,DOW,15m
2026-03-11 07:15:00,47839.19,47839.6,47767.1,47772.2,0,DOW,15m
2026-03-11 07:30:00,47773.16,47782.68,47683.6,47700.64,0,DOW,15m
2026-03-11 07:45:00,47700.4,47755.65,47686.12,47732.12,0,DOW,15m
2026-03-11 08:00:00,47732.69,47767.4,47719.1,47757.14,0,DOW,15m
2026-03-11 08:15:00,47756.14,47763.19,47695.62,47714.6,0,DOW,15m
2026-03-11 08:30:00,47715.18,47758.7,47653.1,47674.7,0,DOW,15m
2026-03-11 08:45:00,47675.14,47680.7,47568.9,47619.65,0,DOW,15m
2026-03-11 09:00:00,47618.28,47623.9,47536.5,47549.4,0,DOW,15m
2026-03-11 09:15:00,47548.64,47615.14,47539.1,47540.15,0,DOW,15m
2026-03-11 09:30:00,47541.16,47586.66,47530.6,47564.68,0,DOW,15m
2026-03-11 09:45:00,47564.19,47581.15,47516.9,47531.14,0,DOW,15m
2026-03-11 10:00:00,47532.2,47665.64,47531.15,47662.14,0,DOW,15m
2026-03-11 10:15:00,47661.63,47683.68,47642.16,47674.65,0,DOW,15m
2026-03-11 10:30:00,47674.1,47777.63,47663.13,47774.68,0,DOW,15m
2026-03-11 10:45:00,47775.4,47804.64,47755.13,47803.9,0,DOW,15m
2026-03-11 11:00:00,47801.63,47843.12,47781.14,47818.1,0,DOW,15m
2026-03-11 11:15:00,47819.13,47825.69,47696.65,47704.65,0,DOW,15m
2026-03-11 11:30:00,47705.15,47717.66,47640.66,47665.62,0,DOW,15m
2026-03-11 11:45:00,47666.12,47668.64,47602.18,47626.15,0,DOW,15m
2026-03-11 12:00:00,47626.62,47659.18,47599.65,47627.62,0,DOW,15m
2026-03-11 12:15:00,47625.69,47672.7,47611.69,47657.29,0,DOW,15m
2026-03-11 12:30:00,47664.22,47709.62,47513.9,47533.1,0,DOW,15m
2026-03-11 12:45:00,47534.7,47537.2,47472.14,47520.66,0,DOW,15m
2026-03-11 13:00:00,47527.64,47638.7,47524.9,47559.65,0,DOW,15m
2026-03-11 13:15:00,47560.2,47671.12,47552.6,47668.63,0,DOW,15m
2026-03-11 13:30:00,47671.64,47703.63,47479.66,47500.64,0,DOW,15m
2026-03-11 13:45:00,47502.64,47512.1,47368.68,47497.18,0,DOW,15m
2026-03-11 14:00:00,47489.14,47574.7,47446.6,47528.13,0,DOW,15m
2026-03-11 14:15:00,47527.7,47545.6,47283.9,47340.19,0,DOW,15m
2026-03-11 14:30:00,47339.12,47555.66,47331.69,47536.6,0,DOW,15m
2026-03-11 14:45:00,47537.7,47589.66,47480.65,47567.12,0,DOW,15m
2026-03-11 15:00:00,47568.9,47624.9,47330.38,47332.42,0,DOW,15m
2026-03-11 15:15:00,47331.93,47415.42,47281.89,47286.44,0,DOW,15m
2026-03-11 15:30:00,47286.88,47315.35,47241.3,47241.86,0,DOW,15m
2026-03-11 15:45:00,47242.29,47301.51,47217.6,47227.0,0,DOW,15m
2026-03-11 16:00:00,47224.98,47245.62,47181.68,47237.14,0,DOW,15m
2026-03-11 16:15:00,47236.66,47265.34,47190.54,47254.92,0,DOW,15m
2026-03-11 16:30:00,47255.14,47377.84,47255.14,47336.46,0,DOW,15m
2026-03-11 16:45:00,47336.95,47397.68,47309.85,47396.36,0,DOW,15m
2026-03-11 17:00:00,47394.86,47423.16,47351.39,47370.81,0,DOW,15m
2026-03-11 17:15:00,47369.28,47462.41,47347.27,47440.16,0,DOW,15m
2026-03-11 17:30:00,47442.64,47451.16,47221.65,47278.21,0,DOW,15m
2026-03-11 17:45:00,47280.74,47387.58,47267.0,47331.54,0,DOW,15m
2026-03-11 18:00:00,47328.01,47362.68,47255.04,47307.88,0,DOW,15m
2026-03-11 18:15:00,47308.41,47405.99,47301.4,47384.44,0,DOW,15m
2026-03-11 18:30:00,47384.94,47393.43,47332.45,47356.79,0,DOW,15m
2026-03-11 18:45:00,47357.52,47386.38,47324.8,47342.02,0,DOW,15m
2026-03-11 19:00:00,47340.45,47351.32,47276.15,47299.43,0,DOW,15m
2026-03-11 19:15:00,47300.67,47355.98,47285.26,47331.36,0,DOW,15m
2026-03-11 19:30:00,47331.91,47436.25,47315.54,47432.64,0,DOW,15m
2026-03-11 19:45:00,47432.23,47443.64,47377.99,47418.19,0,DOW,15m
2026-03-11 20:00:00,47420.23,47427.48,47369.25,47407.84,0,DOW,15m
2026-03-11 20:15:00,47407.84,47407.84,47407.84,47407.84,0,DOW,15m
2026-03-11 20:30:00,47407.84,47407.84,47407.84,47407.84,0,DOW,15m
2026-03-11 20:45:00,47407.84,47407.84,47407.84,47407.84,0,DOW,15m
2026-03-11 21:00:00,47407.84,47407.84,47407.84,47407.84,0,DOW,15m
2026-03-11 21:15:00,47407.84,47407.84,47407.84,47407.84,0,DOW,15m
2026-03-11 21:30:00,47407.84,47407.84,47407.84,47407.84,0,DOW,15m
2026-03-11 21:45:00,47407.84,47407.84,47407.84,47407.84,0,DOW,15m
2026-03-11 22:00:00,47337.1,47337.1,47226.44,47256.93,0,DOW,15m
2026-03-11 22:15:00,47257.7,47260.96,47141.99,47167.0,0,DOW,15m
2026-03-11 22:30:00,47169.93,47180.7,47077.44,47107.94,0,DOW,15m
2026-03-11 22:45:00,47108.5,47138.42,47091.5,47117.2,0,DOW,15m
2026-03-11 23:00:00,47113.58,47130.48,47045.59,47088.92,0,DOW,15m
2026-03-11 23:15:00,47089.44,47108.9,47017.49,47018.95,0,DOW,15m
2026-03-11 23:30:00,47018.4,47018.4,46926.44,46928.94,0,DOW,15m
2026-03-11 23:45:00,46928.7,47024.94,46910.52,47024.43,0,DOW,15m
2026-03-12 00:00:00,47034.2,47036.2,46926.7,46928.4,0,DOW,15m
2026-03-12 00:15:00,46932.42,46970.9,46900.94,46941.93,0,DOW,15m
2026-03-12 00:30:00,46941.44,46998.48,46940.94,46986.46,0,DOW,15m
2026-03-12 00:45:00,46986.2,46999.45,46959.5,46984.9,0,DOW,15m
2026-03-12 01:00:00,46986.0,46992.98,46932.98,46948.48,0,DOW,15m
2026-03-12 01:15:00,46947.46,46998.9,46947.46,46996.48,0,DOW,15m
2026-03-12 01:30:00,46996.98,47034.98,46995.99,47021.4,0,DOW,15m
2026-03-12 01:45:00,47020.94,47022.94,46918.94,46956.92,0,DOW,15m
2026-03-12 02:00:00,46957.7,46981.92,46947.9,46952.92,0,DOW,15m
2026-03-12 02:15:00,46953.92,46968.42,46909.98,46911.9,0,DOW,15m
2026-03-12 02:30:00,46908.43,46918.42,46802.9,46849.46,0,DOW,15m
2026-03-12 02:45:00,46849.95,46861.46,46821.42,46853.4,0,DOW,15m
2026-03-12 03:00:00,46853.94,46894.49,46848.54,46862.92,0,DOW,15m
2026-03-12 03:15:00,46862.44,46878.4,46842.5,46848.44,0,DOW,15m
2026-03-12 03:30:00,46849.43,46856.7,46823.46,46834.46,0,DOW,15m
2026-03-12 03:45:00,46835.45,46865.95,46829.42,46864.46,0,DOW,15m
2026-03-12 04:00:00,46863.44,46896.96,46858.49,46895.5,0,DOW,15m
2026-03-12 04:15:00,46893.96,46914.2,46888.99,46904.96,0,DOW,15m
2026-03-12 04:30:00,46904.43,46913.96,46857.0,46857.9,0,DOW,15m
2026-03-12 04:45:00,46858.42,46870.45,46852.42,46853.5,0,DOW,15m
2026-03-12 05:00:00,46852.98,46942.45,46851.5,46920.4,0,DOW,15m
2026-03-12 05:15:00,46919.92,46925.7,46891.46,46903.43,0,DOW,15m
2026-03-12 05:30:00,46903.98,46918.5,46885.5,46914.93,0,DOW,15m
2026-03-12 05:45:00,46914.49,46921.49,46871.54,46919.94,0,DOW,15m
2026-03-12 06:00:00,46918.5,46921.5,46885.44,46894.7,0,DOW,15m
2026-03-12 06:15:00,46895.93,46937.94,46891.92,46934.46,0,DOW,15m
2026-03-12 06:30:00,46934.93,46967.2,46927.48,46965.96,0,DOW,15m
2026-03-12 06:45:00,46966.93,46998.43,46961.0,46988.96,0,DOW,15m
2026-03-12 07:00:00,46990.94,47020.94,46983.44,47018.45,0,DOW,15m
2026-03-12 07:15:00,47019.49,47053.42,47012.93,47040.95,0,DOW,15m
2026-03-12 07:30:00,47039.93,47064.2,47007.92,47059.7,0,DOW,15m
2026-03-12 07:45:00,47059.96,47115.4,47023.2,47113.46,0,DOW,15m
2026-03-12 08:00:00,47114.46,47209.96,47114.45,47148.94,0,DOW,15m
2026-03-12 08:15:00,47149.9,47184.43,47118.42,47118.42,0,DOW,15m
2026-03-12 08:30:00,47118.96,47157.9,47081.06,47148.46,0,DOW,15m
2026-03-12 08:45:00,47148.93,47178.44,47119.2,47157.7,0,DOW,15m
2026-03-12 09:00:00,47158.93,47170.2,47070.3,47081.0,0,DOW,15m
2026-03-12 09:15:00,47080.4,47106.92,47025.44,47106.44,0,DOW,15m
2026-03-12 09:30:00,47109.98,47205.99,47108.2,47195.98,0,DOW,15m
2026-03-12 09:45:00,47197.44,47213.5,47173.94,47196.5,0,DOW,15m
2026-03-12 10:00:00,47199.96,47212.48,47157.4,47179.92,0,DOW,15m
2026-03-12 10:15:00,47180.45,47180.95,47150.9,47155.92,0,DOW,15m
2026-03-12 10:30:00,47156.99,47195.94,47138.92,47153.0,0,DOW,15m
2026-03-12 10:45:00,47151.9,47182.44,47126.99,47134.98,0,DOW,15m
2026-03-12 11:00:00,47134.48,47140.9,47088.42,47098.4,0,DOW,15m
2026-03-12 11:15:00,47099.42,47141.45,47098.94,47130.2,0,DOW,15m
2026-03-12 11:30:00,47131.43,47216.48,47131.43,47206.44,0,DOW,15m
2026-03-12 11:45:00,47206.0,47206.46,47088.46,47089.5,0,DOW,15m
2026-03-12 12:00:00,47088.94,47100.95,46979.96,47030.95,0,DOW,15m
2026-03-12 12:15:00,47032.98,47047.96,46999.4,47032.04,0,DOW,15m
2026-03-12 12:30:00,47026.04,47034.03,46971.9,47007.92,0,DOW,15m
2026-03-12 12:45:00,47007.5,47033.48,46980.48,47033.43,0,DOW,15m
2026-03-12 13:00:00,47041.96,47067.44,46991.46,46993.43,0,DOW,15m
2026-03-12 13:15:00,46993.98,46999.4,46886.45,46965.46,0,DOW,15m
2026-03-12 13:30:00,46965.94,46965.94,46796.5,46852.48,0,DOW,15m
2026-03-12 13:45:00,46851.5,46957.7,46784.43,46808.42,0,DOW,15m
2026-03-12 14:00:00,46809.46,47007.5,46809.46,46988.62,0,DOW,15m
2026-03-12 14:15:00,46989.38,46996.96,46724.3,46727.79,0,DOW,15m
2026-03-12 14:30:00,46728.76,46865.69,46717.07,46849.5,0,DOW,15m
2026-03-12 14:45:00,46850.44,46961.84,46778.48,46830.92,0,DOW,15m
2026-03-12 15:00:00,46844.31,46853.8,46701.47,46729.55,0,DOW,15m
2026-03-12 15:15:00,46728.52,46832.71,46716.03,46770.94,0,DOW,15m
2026-03-12 15:30:00,46769.65,46922.42,46675.73,46884.62,0,DOW,15m
2026-03-12 15:45:00,46885.07,46908.85,46807.83,46857.68,0,DOW,15m
2026-03-12 16:00:00,46858.73,46939.39,46761.4,46837.92,0,DOW,15m
2026-03-12 16:15:00,46835.94,47067.72,46833.46,46872.12,0,DOW,15m
2026-03-12 16:30:00,46870.34,46984.26,46833.62,46943.6,0,DOW,15m
2026-03-12 16:45:00,46942.58,46947.68,46814.38,46875.46,0,DOW,15m
2026-03-12 17:00:00,46872.4,46993.64,46848.25,46857.65,0,DOW,15m
2026-03-12 17:15:00,46857.17,46903.25,46797.94,46832.37,0,DOW,15m
2026-03-12 17:30:00,46832.67,46933.02,46821.46,46827.96,0,DOW,15m
2026-03-12 17:45:00,46828.9,46863.42,46759.04,46807.62,0,DOW,15m
2026-03-12 18:00:00,46808.32,46867.11,46806.7,46860.81,0,DOW,15m
2026-03-12 18:15:00,46861.87,46889.93,46743.46,46784.48,0,DOW,15m
2026-03-12 18:30:00,46783.78,46812.51,46732.39,46758.07,0,DOW,15m
2026-03-12 18:45:00,46758.77,46793.51,46730.24,46740.28,0,DOW,15m
2026-03-12 19:00:00,46738.28,46812.16,46721.7,46790.44,0,DOW,15m
2026-03-12 19:15:00,46790.9,46844.86,46774.7,46811.03,0,DOW,15m
2026-03-12 19:30:00,46812.0,46857.82,46773.52,46779.92,0,DOW,15m
2026-03-12 19:45:00,46777.9,46780.46,46661.33,46667.1,0,DOW,15m
2026-03-12 20:00:00,46666.58,46705.09,46657.18,46675.15,0,DOW,15m
2026-03-12 20:15:00,46675.15,46675.15,46675.15,46675.15,0,DOW,15m
2026-03-12 20:30:00,46675.15,46675.15,46675.15,46675.15,0,DOW,15m
2026-03-12 20:45:00,46675.15,46675.15,46675.15,46675.15,0,DOW,15m
2026-03-12 21:00:00,46675.15,46675.15,46675.15,46675.15,0,DOW,15m
2026-03-12 21:15:00,46675.15,46675.15,46675.15,46675.15,0,DOW,15m
2026-03-12 21:30:00,46675.15,46675.15,46675.15,46675.15,0,DOW,15m
2026-03-12 21:45:00,46675.15,46675.15,46675.15,46675.15,0,DOW,15m
2026-03-12 22:00:00,46753.8,46759.96,46696.59,46708.98,0,DOW,15m
2026-03-12 22:15:00,46712.43,46745.99,46681.94,46744.9,0,DOW,15m
2026-03-12 22:30:00,46743.48,46799.2,46740.43,46791.4,0,DOW,15m
2026-03-12 22:45:00,46790.96,46800.48,46763.44,46786.46,0,DOW,15m
2026-03-12 23:00:00,46786.92,46813.46,46784.0,46788.93,0,DOW,15m
2026-03-12 23:15:00,46788.48,46794.96,46763.9,46786.96,0,DOW,15m
2026-03-12 23:30:00,46787.94,46800.2,46766.45,46790.99,0,DOW,15m
2026-03-12 23:45:00,46791.94,46792.5,46738.95,46743.46,0,DOW,15m
2026-03-13 00:00:00,46740.98,46841.42,46698.0,46841.42,0,DOW,15m
2026-03-13 00:15:00,46840.94,46937.96,46840.48,46908.2,0,DOW,15m
2026-03-13 00:30:00,46908.45,46943.7,46900.93,46919.45,0,DOW,15m
2026-03-13 00:45:00,46918.98,46944.43,46893.95,46908.43,0,DOW,15m
2026-03-13 01:00:00,46908.2,46965.43,46908.2,46935.92,0,DOW,15m
2026-03-13 01:15:00,46937.2,46948.92,46915.46,46920.43,0,DOW,15m
2026-03-13 01:30:00,46920.99,46928.98,46895.46,46899.96,0,DOW,15m
2026-03-13 01:45:00,46899.5,46904.94,46876.98,46888.5,0,DOW,15m
2026-03-13 02:00:00,46887.9,46915.46,46881.43,46882.5,0,DOW,15m
2026-03-13 02:15:00,46881.43,46886.96,46866.4,46871.9,0,DOW,15m
2026-03-13 02:30:00,46872.45,46893.2,46857.49,46860.93,0,DOW,15m
2026-03-13 02:45:00,46861.43,46877.48,46853.94,46863.92,0,DOW,15m
2026-03-13 03:00:00,46864.46,46884.2,46851.2,46853.7,0,DOW,15m
2026-03-13 03:15:00,46853.92,46882.48,46845.43,46869.9,0,DOW,15m
2026-03-13 03:30:00,46869.45,46887.98,46847.2,46880.96,0,DOW,15m
2026-03-13 03:45:00,46881.49,46903.5,46880.95,46893.9,0,DOW,15m
2026-03-13 04:00:00,46893.46,46898.96,46865.46,46866.48,0,DOW,15m
2026-03-13 04:15:00,46867.43,46870.4,46820.98,46830.45,0,DOW,15m
2026-03-13 04:30:00,46830.93,46842.9,46807.92,46840.95,0,DOW,15m
2026-03-13 04:45:00,46841.95,46841.95,46822.46,46835.44,0,DOW,15m
2026-03-13 05:00:00,46836.43,46843.9,46808.92,46813.93,0,DOW,15m
2026-03-13 05:15:00,46813.45,46850.2,46812.4,46840.99,0,DOW,15m
2026-03-13 05:30:00,46843.0,46866.43,46834.99,46837.5,0,DOW,15m
2026-03-13 05:45:00,46836.93,46853.98,46833.9,46848.4,0,DOW,15m
2026-03-13 06:00:00,46847.95,46855.92,46818.92,46829.42,0,DOW,15m
2026-03-13 06:15:00,46829.95,46830.9,46762.94,46780.92,0,DOW,15m
2026-03-13 06:30:00,46779.93,46783.45,46716.42,46731.48,0,DOW,15m
2026-03-13 06:45:00,46729.44,46733.94,46672.93,46677.44,0,DOW,15m
2026-03-13 07:00:00,46676.93,46687.5,46574.92,46578.45,0,DOW,15m
2026-03-13 07:15:00,46577.0,46607.96,46536.92,46596.44,0,DOW,15m
2026-03-13 07:30:00,46595.92,46635.9,46592.4,46600.94,0,DOW,15m
2026-03-13 07:45:00,46601.9,46609.9,46530.93,46564.44,0,DOW,15m
2026-03-13 08:00:00,46559.5,46576.95,46435.95,46449.0,0,DOW,15m
2026-03-13 08:15:00,46448.46,46511.96,46427.9,46458.45,0,DOW,15m
2026-03-13 08:30:00,46457.93,46570.98,46455.49,46538.43,0,DOW,15m
2026-03-13 08:45:00,46540.48,46660.9,46522.93,46645.45,0,DOW,15m
2026-03-13 09:00:00,46647.94,46731.48,46645.92,46676.48,0,DOW,15m
2026-03-13 09:15:00,46677.48,46694.95,46646.94,46680.93,0,DOW,15m
2026-03-13 09:30:00,46681.92,46704.2,46656.94,46689.5,0,DOW,15m
2026-03-13 09:45:00,46687.96,46730.92,46670.99,46687.48,0,DOW,15m
2026-03-13 10:00:00,46688.42,46777.43,46681.93,46775.42,0,DOW,15m
2026-03-13 10:15:00,46774.98,46815.49,46762.9,46773.46,0,DOW,15m
2026-03-13 10:30:00,46773.95,46778.5,46743.4,46750.94,0,DOW,15m
2026-03-13 10:45:00,46751.7,46826.95,46739.4,46823.93,0,DOW,15m
