timestamp,open,high,low,close,volume,instrument,timeframe
2026-03-10 03:55:00,47526.45,47535.45,47504.19,47511.25,0,DOW,5m
2026-03-10 04:00:00,47512.19,47516.45,47482.16,47490.65,0,DOW,5m
2026-03-10 04:05:00,47490.24,47518.25,47480.74,47499.2,0,DOW,5m
2026-03-10 04:10:00,47500.18,47530.45,47499.25,47525.15,0,DOW,5m
2026-03-10 04:15:00,47525.74,47544.66,47517.16,47540.95,0,DOW,5m
2026-03-10 04:20:00,47540.2,47546.25,47531.2,47534.15,0,DOW,5m
2026-03-10 04:25:00,47536.2,47544.72,47521.16,47528.15,0,DOW,5m
2026-03-10 04:30:00,47529.15,47548.24,47523.15,47540.68,0,DOW,5m
2026-03-10 04:35:00,47541.15,47562.21,47530.7,47559.15,0,DOW,5m
2026-03-10 04:40:00,47558.69,47567.21,47542.19,47548.15,0,DOW,5m
2026-03-10 04:45:00,47547.2,47562.15,47544.15,47558.45,0,DOW,5m
2026-03-10 04:50:00,47558.75,47558.75,47525.69,47529.72,0,DOW,5m
2026-03-10 04:55:00,47530.22,47561.45,47528.19,47551.95,0,DOW,5m
2026-03-10 05:00:00,47553.21,47624.66,47550.15,47618.18,0,DOW,5m
2026-03-10 05:05:00,47617.18,47636.2,47604.74,47623.15,0,DOW,5m
2026-03-10 05:10:00,47621.7,47639.16,47617.16,47618.72,0,DOW,5m
2026-03-10 05:15:00,47620.18,47631.71,47600.68,47616.7,0,DOW,5m
2026-03-10 05:20:00,47616.25,47633.18,47597.21,47598.16,0,DOW,5m
2026-03-10 05:25:00,47596.68,47618.45,47590.69,47614.74,0,DOW,5m
2026-03-10 05:30:00,47614.45,47633.25,47599.16,47628.18,0,DOW,5m
2026-03-10 05:35:00,47627.74,47632.66,47606.45,47623.2,0,DOW,5m
2026-03-10 05:40:00,47622.65,47624.45,47607.69,47619.15,0,DOW,5m
2026-03-10 05:45:00,47618.75,47642.7,47612.72,47634.66,0,DOW,5m
2026-03-10 05:50:00,47635.21,47651.21,47630.72,47636.21,0,DOW,5m
2026-03-10 05:55:00,47637.24,47647.24,47632.2,47643.22,0,DOW,5m
2026-03-10 06:00:00,47641.68,47656.18,47638.19,47654.66,0,DOW,5m
2026-03-10 06:05:00,47655.21,47655.95,47637.2,47644.22,0,DOW,5m
2026-03-10 06:10:00,47643.68,47654.71,47634.2,47651.24,0,DOW,5m
2026-03-10 06:15:00,47650.68,47656.24,47625.72,47630.75,0,DOW,5m
2026-03-10 06:20:00,47629.66,47632.45,47619.45,47626.65,0,DOW,5m
2026-03-10 06:25:00,47627.25,47654.45,47623.15,47652.2,0,DOW,5m
2026-03-10 06:30:00,47652.68,47675.16,47649.2,47667.2,0,DOW,5m
2026-03-10 06:35:00,47665.71,47675.71,47656.24,47662.45,0,DOW,5m
2026-03-10 06:40:00,47661.2,47662.68,47646.15,47648.75,0,DOW,5m
2026-03-10 06:45:00,47649.24,47663.69,47639.18,47654.15,0,DOW,5m
2026-03-10 06:50:00,47653.18,47663.25,47629.68,47638.21,0,DOW,5m
2026-03-10 06:55:00,47639.16,47652.75,47633.65,47649.16,0,DOW,5m
2026-03-10 07:00:00,47644.68,47700.22,47621.21,47697.95,0,DOW,5m
2026-03-10 07:05:00,47698.25,47753.15,47697.69,47740.15,0,DOW,5m
2026-03-10 07:10:00,47740.65,47746.25,47697.15,47707.24,0,DOW,5m
2026-03-10 07:15:00,47705.72,47741.69,47703.69,47741.69,0,DOW,5m
2026-03-10 07:20:00,47744.66,47816.7,47737.21,47804.16,0,DOW,5m
2026-03-10 07:25:00,47804.75,47841.18,47800.72,47833.2,0,DOW,5m
2026-03-10 07:30:00,47834.7,47848.15,47796.95,47799.71,0,DOW,5m
2026-03-10 07:35:00,47800.21,47811.45,47772.18,47809.69,0,DOW,5m
2026-03-10 07:40:00,47811.25,47841.19,47794.16,47833.19,0,DOW,5m
2026-03-10 07:45:00,47833.68,47853.15,47826.15,47846.72,0,DOW,5m
2026-03-10 07:50:00,47846.2,47848.21,47817.2,47817.2,0,DOW,5m
2026-03-10 07:55:00,47816.72,47866.19,47815.2,47862.22,0,DOW,5m
2026-03-10 08:00:00,47863.45,47872.75,47831.65,47870.45,0,DOW,5m
2026-03-10 08:05:00,47869.71,47908.16,47844.22,47889.24,0,DOW,5m
2026-03-10 08:10:00,47888.21,47891.22,47846.68,47854.19,0,DOW,5m
2026-03-10 08:15:00,47853.25,47878.71,47827.21,47870.75,0,DOW,5m
2026-03-10 08:20:00,47870.21,47897.72,47855.16,47892.66,0,DOW,5m
2026-03-10 08:25:00,47892.16,47921.75,47869.71,47907.69,0,DOW,5m
2026-03-10 08:30:00,47906.24,47924.24,47877.81,47907.22,0,DOW,5m
2026-03-10 08:35:00,47906.69,47941.75,47900.19,47924.74,0,DOW,5m
2026-03-10 08:40:00,47924.18,47933.15,47914.95,47920.18,0,DOW,5m
2026-03-10 08:45:00,47919.65,47947.25,47917.2,47928.21,0,DOW,5m
2026-03-10 08:50:00,47928.75,47930.25,47867.74,47889.25,0,DOW,5m
2026-03-10 08:55:00,47890.95,47895.71,47834.22,47845.16,0,DOW,5m
2026-03-10 09:00:00,47842.19,47883.68,47838.16,47883.68,0,DOW,5m
2026-03-10 09:05:00,47883.21,47941.72,47879.24,47936.72,0,DOW,5m
2026-03-10 09:10:00,47937.18,47948.21,47913.15,47933.68,0,DOW,5m
2026-03-10 09:15:00,47934.72,47936.18,47908.16,47916.18,0,DOW,5m
2026-03-10 09:20:00,47915.15,47923.7,47892.22,47908.24,0,DOW,5m
2026-03-10 09:25:00,47908.71,47923.7,47896.95,47919.66,0,DOW,5m
2026-03-10 09:30:00,47921.19,47937.71,47908.19,47910.19,0,DOW,5m
2026-03-10 09:35:00,47909.65,47947.2,47903.71,47927.65,0,DOW,5m
2026-03-10 09:40:00,47925.2,47949.45,47915.7,47940.74,0,DOW,5m
2026-03-10 09:45:00,47940.22,47940.95,47893.71,47901.75,0,DOW,5m
2026-03-10 09:50:00,47902.22,47942.24,47897.65,47921.69,0,DOW,5m
2026-03-10 09:55:00,47922.21,47932.2,47889.19,47893.71,0,DOW,5m
2026-03-10 10:00:00,47892.85,47900.24,47861.19,47872.24,0,DOW,5m
2026-03-10 10:05:00,47872.72,47872.72,47822.21,47855.71,0,DOW,5m
2026-03-10 10:10:00,47856.45,47856.45,47817.69,47820.75,0,DOW,5m
2026-03-10 10:15:00,47820.16,47849.65,47794.75,47802.15,0,DOW,5m
2026-03-10 10:20:00,47802.75,47829.21,47793.19,47825.65,0,DOW,5m
2026-03-10 10:25:00,47826.65,47866.74,47823.15,47860.74,0,DOW,5m
2026-03-10 10:30:00,47861.15,47871.15,47820.25,47825.95,0,DOW,5m
2026-03-10 10:35:00,47825.2,47831.82,47752.68,47777.75,0,DOW,5m
2026-03-10 10:40:00,47779.69,47820.21,47773.65,47818.71,0,DOW,5m
2026-03-10 10:45:00,47819.25,47820.72,47785.68,47794.68,0,DOW,5m
2026-03-10 10:50:00,47795.72,47832.22,47790.66,47816.68,0,DOW,5m
2026-03-10 10:55:00,47817.18,47838.45,47800.18,47832.16,0,DOW,5m
2026-03-10 11:00:00,47832.71,47836.24,47807.21,47833.16,0,DOW,5m
2026-03-10 11:05:00,47894.22,47924.66,47815.68,47825.68,0,DOW,5m
2026-03-10 11:10:00,47825.21,47834.7,47773.84,47775.71,0,DOW,5m
2026-03-10 11:15:00,47776.45,47789.72,47743.66,47745.72,0,DOW,5m
2026-03-10 11:20:00,47745.19,47772.15,47741.21,47765.69,0,DOW,5m
2026-03-10 11:25:00,47765.25,47770.25,47727.72,47743.75,0,DOW,5m
2026-03-10 11:30:00,47744.71,47748.15,47695.69,47702.69,0,DOW,5m
2026-03-10 11:35:00,47702.16,47722.2,47692.66,47697.21,0,DOW,5m
2026-03-10 11:40:00,47695.7,47711.21,47662.18,47663.22,0,DOW,5m
2026-03-10 11:45:00,47663.68,47672.74,47639.68,47657.19,0,DOW,5m
2026-03-10 11:50:00,47657.7,47693.22,47657.7,47679.74,0,DOW,5m
2026-03-10 11:55:00,47680.71,47686.25,47641.95,47660.69,0,DOW,5m
2026-03-10 12:00:00,47664.74,47668.65,47606.18,47608.18,0,DOW,5m
2026-03-10 12:05:00,47607.15,47609.72,47523.75,47531.74,0,DOW,5m
2026-03-10 12:10:00,47531.22,47573.18,47513.68,47562.7,0,DOW,5m
2026-03-10 12:15:00,47562.15,47564.45,47538.25,47547.66,0,DOW,5m
2026-03-10 12:20:00,47549.24,47600.25,47545.66,47574.2,0,DOW,5m
2026-03-10 12:25:00,47572.65,47577.75,47524.8,47526.19,0,DOW,5m
2026-03-10 12:30:00,47525.05,47563.69,47497.16,47553.68,0,DOW,5m
2026-03-10 12:35:00,47553.21,47580.95,47551.69,47554.18,0,DOW,5m
2026-03-10 12:40:00,47554.71,47584.25,47550.21,47570.65,0,DOW,5m
2026-03-10 12:45:00,47571.15,47632.16,47567.2,47630.65,0,DOW,5m
2026-03-10 12:50:00,47630.25,47649.22,47610.18,47625.65,0,DOW,5m
2026-03-10 12:55:00,47623.69,47640.19,47590.75,47607.21,0,DOW,5m
2026-03-10 13:00:00,47619.95,47651.25,47609.74,47627.22,0,DOW,5m
2026-03-10 13:05:00,47628.22,47655.25,47620.18,47653.22,0,DOW,5m
2026-03-10 13:10:00,47652.72,47673.21,47625.72,47639.21,0,DOW,5m
2026-03-10 13:15:00,47639.21,47639.21,47639.21,47639.21,0,DOW,5m
2026-03-10 13:20:00,47641.7,47689.19,47634.75,47685.22,0,DOW,5m
2026-03-10 13:25:00,47685.7,47702.72,47652.71,47702.72,0,DOW,5m
2026-03-10 13:30:00,47703.2,47771.19,47626.22,47693.69,0,DOW,5m
2026-03-10 13:35:00,47695.22,47720.24,47634.7,47680.66,0,DOW,5m
2026-03-10 13:40:00,47674.72,47735.25,47534.16,47605.65,0,DOW,5m
2026-03-10 13:45:00,47601.7,47627.22,47540.21,47591.15,0,DOW,5m
2026-03-10 13:50:00,47593.16,47596.7,47497.74,47531.22,0,DOW,5m
2026-03-10 13:55:00,47530.2,47539.2,47452.45,47482.82,0,DOW,5m
2026-03-10 14:00:00,47490.75,47546.74,47432.65,47536.25,0,DOW,5m
2026-03-10 14:05:00,47535.95,47610.66,47463.68,47474.74,0,DOW,5m
2026-03-10 14:10:00,47475.22,47523.2,47459.21,47512.7,0,DOW,5m
2026-03-10 14:15:00,47515.7,47600.71,47483.16,47586.71,0,DOW,5m
2026-03-10 14:20:00,47586.2,47694.71,47583.65,47677.24,0,DOW,5m
2026-03-10 14:25:00,47678.66,47726.65,47676.15,47694.68,0,DOW,5m
2026-03-10 14:30:00,47696.2,47804.25,47695.72,47798.22,0,DOW,5m
2026-03-10 14:35:00,47797.15,47837.21,47774.95,47836.24,0,DOW,5m
2026-03-10 14:40:00,47837.45,47913.16,47826.71,47904.4,0,DOW,5m
2026-03-10 14:45:00,47906.92,47928.78,47859.29,47921.01,0,DOW,5m
2026-03-10 14:50:00,47922.77,47964.12,47913.38,47960.1,0,DOW,5m
2026-03-10 14:55:00,47960.6,47996.26,47957.14,47989.4,0,DOW,5m
2026-03-10 15:00:00,47986.34,48009.28,47962.04,47971.72,0,DOW,5m
2026-03-10 15:05:00,47970.52,47975.91,47916.01,47930.12,0,DOW,5m
2026-03-10 15:10:00,47931.11,47940.3,47903.52,47920.11,0,DOW,5m
2026-03-10 15:15:00,47921.67,48013.39,47919.6,48000.13,0,DOW,5m
2026-03-10 15:20:00,47997.61,48007.06,47969.93,47996.8,0,DOW,5m
2026-03-10 15:25:00,47998.81,48005.49,47972.79,47997.12,0,DOW,5m
2026-03-10 15:30:00,47996.35,48005.56,47963.45,47968.94,0,DOW,5m
2026-03-10 15:35:00,47969.49,47993.31,47965.21,47991.9,0,DOW,5m
2026-03-10 15:40:00,47990.65,48043.47,47968.31,48022.81,0,DOW,5m
2026-03-10 15:45:00,48021.84,48028.4,47968.93,48004.9,0,DOW,5m
2026-03-10 15:50:00,48004.7,48038.75,47963.1,47970.6,0,DOW,5m
2026-03-10 15:55:00,47971.35,48006.5,47961.44,47996.47,0,DOW,5m
2026-03-10 16:00:00,47994.0,47997.99,47921.64,47932.72,0,DOW,5m
2026-03-10 16:05:00,47933.75,47934.32,47868.87,47891.28,0,DOW,5m
2026-03-10 16:10:00,47891.77,47959.42,47886.26,47944.27,0,DOW,5m
2026-03-10 16:15:00,47943.3,47992.71,47923.8,47977.98,0,DOW,5m
2026-03-10 16:20:00,47978.48,47980.02,47931.9,47952.6,0,DOW,5m
2026-03-10 16:25:00,47950.63,47988.8,47938.47,47944.67,0,DOW,5m
2026-03-10 16:30:00,47945.16,48028.62,47945.16,48028.03,0,DOW,5m
2026-03-10 16:35:00,48029.33,48056.43,48021.98,48041.52,0,DOW,5m
2026-03-10 16:40:00,48041.09,48045.78,48016.81,48028.68,0,DOW,5m
2026-03-10 16:45:00,48029.16,48031.15,47953.74,47982.46,0,DOW,5m
2026-03-10 16:50:00,47983.18,48051.87,47971.04,48036.01,0,DOW,5m
2026-03-10 16:55:00,48036.44,48044.45,48019.01,48023.66,0,DOW,5m
2026-03-10 17:00:00,48023.18,48071.34,48013.08,48054.12,0,DOW,5m
2026-03-10 17:05:00,48055.06,48103.48,48052.33,48072.03,0,DOW,5m
2026-03-10 17:10:00,48069.56,48097.82,48047.42,48064.29,0,DOW,5m
2026-03-10 17:15:00,48066.34,48148.17,48059.58,48143.23,0,DOW,5m
2026-03-10 17:20:00,48143.93,48176.65,48126.39,48168.7,0,DOW,5m
2026-03-10 17:25:00,48169.66,48221.2,48161.58,48212.14,0,DOW,5m
2026-03-10 17:30:00,48211.68,48211.68,48111.91,48114.83,0,DOW,5m
2026-03-10 17:35:00,48115.32,48123.94,48015.98,48058.92,0,DOW,5m
2026-03-10 17:40:00,48057.84,48080.46,48026.59,48055.02,0,DOW,5m
2026-03-10 17:45:00,48054.56,48146.39,48046.15,48124.94,0,DOW,5m
2026-03-10 17:50:00,48123.86,48162.99,48115.97,48144.96,0,DOW,5m
2026-03-10 17:55:00,48144.44,48149.62,48110.13,48116.08,0,DOW,5m
2026-03-10 18:00:00,48116.51,48129.76,48092.58,48116.42,0,DOW,5m
2026-03-10 18:05:00,48117.7,48119.49,48063.04,48069.16,0,DOW,5m
2026-03-10 18:10:00,48070.21,48109.13,47844.53,47846.1,0,DOW,5m
2026-03-10 18:15:00,47845.52,47916.35,47742.95,47764.14,0,DOW,5m
2026-03-10 18:20:00,47763.17,47843.72,47726.09,47797.98,0,DOW,5m
2026-03-10 18:25:00,47797.52,47938.33,47796.02,47887.39,0,DOW,5m
2026-03-10 18:30:00,47888.44,47961.45,47856.44,47903.48,0,DOW,5m
2026-03-10 18:35:00,47904.27,47927.48,47799.67,47844.94,0,DOW,5m
2026-03-10 18:40:00,47845.44,47877.26,47805.38,47830.58,0,DOW,5m
2026-03-10 18:45:00,47830.14,47887.13,47814.73,47849.41,0,DOW,5m
2026-03-10 18:50:00,47851.66,47910.31,47810.34,47840.14,0,DOW,5m
2026-03-10 18:55:00,47840.9,47856.47,47801.75,47831.98,0,DOW,5m
2026-03-10 19:00:00,47841.39,47885.74,47829.89,47850.46,0,DOW,5m
2026-03-10 19:05:00,47849.96,47878.62,47820.52,47854.67,0,DOW,5m
2026-03-10 19:10:00,47853.23,47878.44,47819.93,47871.61,0,DOW,5m
2026-03-10 19:15:00,47872.14,47908.97,47858.09,47890.85,0,DOW,5m
2026-03-10 19:20:00,47889.84,47893.66,47785.88,47828.56,0,DOW,5m
2026-03-10 19:25:00,47829.06,47831.58,47733.34,47735.84,0,DOW,5m
2026-03-10 19:30:00,47736.84,47748.69,47695.43,47715.42,0,DOW,5m
2026-03-10 19:35:00,47717.45,47755.06,47690.1,47749.98,0,DOW,5m
2026-03-10 19:40:00,47749.52,47805.02,47717.56,47756.74,0,DOW,5m
2026-03-10 19:45:00,47754.97,47777.43,47689.39,47705.65,0,DOW,5m
2026-03-10 19:50:00,47705.65,47729.48,47678.47,47705.29,0,DOW,5m
2026-03-10 19:55:00,47704.27,47720.23,47655.11,47704.09,0,DOW,5m
2026-03-10 20:00:00,47706.57,47729.51,47699.13,47708.66,0,DOW,5m
2026-03-10 20:05:00,47708.12,47743.63,47708.12,47731.86,0,DOW,5m
2026-03-10 20:10:00,47732.12,47766.1,47719.88,47758.65,0,DOW,5m
2026-03-10 20:15:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 20:20:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 20:25:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 20:30:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 20:35:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 20:40:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 20:45:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 20:50:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 20:55:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:00:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:05:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:10:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:15:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:20:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:25:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:30:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:35:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:40:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:45:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:50:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 21:55:00,47758.65,47758.65,47758.65,47758.65,0,DOW,5m
2026-03-10 22:00:00,47742.6,47742.6,47693.5,47708.28,0,DOW,5m
2026-03-10 22:05:00,47710.22,47712.69,47687.24,47695.22,0,DOW,5m
2026-03-10 22:10:00,47696.68,47737.4,47690.64,47730.6,0,DOW,5m
2026-03-10 22:15:00,47730.2,47735.2,47698.63,47702.19,0,DOW,5m
2026-03-10 22:20:00,47701.69,47722.66,47700.14,47718.15,0,DOW,5m
2026-03-10 22:25:00,47715.7,47717.69,47682.66,47683.7,0,DOW,5m
2026-03-10 22:30:00,47684.14,47695.66,47679.1,47683.63,0,DOW,5m
2026-03-10 22:35:00,47684.68,47684.68,47657.6,47661.15,0,DOW,5m
2026-03-10 22:40:00,47660.66,47670.9,47656.18,47659.63,0,DOW,5m
2026-03-10 22:45:00,47660.19,47668.2,47654.15,47655.63,0,DOW,5m
2026-03-10 22:50:00,47656.68,47670.16,47656.68,47665.4,0,DOW,5m
2026-03-10 22:55:00,47664.69,47671.69,47654.64,47671.69,0,DOW,5m
2026-03-10 23:00:00,47671.19,47679.4,47668.6,47672.62,0,DOW,5m
2026-03-10 23:05:00,47671.15,47685.18,47670.1,47683.18,0,DOW,5m
2026-03-10 23:10:00,47684.12,47710.14,47680.62,47707.9,0,DOW,5m
2026-03-10 23:15:00,47708.65,47717.9,47696.1,47707.2,0,DOW,5m
2026-03-10 23:20:00,47708.62,47720.2,47708.4,47714.7,0,DOW,5m
2026-03-10 23:25:00,47715.16,47722.15,47705.62,47713.19,0,DOW,5m
2026-03-10 23:30:00,47714.12,47715.9,47703.2,47707.19,0,DOW,5m
2026-03-10 23:35:00,47706.13,47711.4,47699.18,47706.1,0,DOW,5m
2026-03-10 23:40:00,47705.19,47710.14,47696.63,47698.64,0,DOW,5m
2026-03-10 23:45:00,47698.4,47738.13,47696.13,47737.4,0,DOW,5m
2026-03-10 23:50:00,47736.7,47757.62,47735.15,47747.14,0,DOW,5m
2026-03-10 23:55:00,47747.64,47759.66,47745.15,47747.1,0,DOW,5m
2026-03-11 00:00:00,47750.18,47766.4,47750.18,47756.19,0,DOW,5m
2026-03-11 00:05:00,47756.6,47830.4,47744.12,47803.2,0,DOW,5m
2026-03-11 00:10:00,47808.64,47832.4,47767.6,47816.13,0,DOW,5m
2026-03-11 00:15:00,47817.1,47859.13,47808.65,47838.15,0,DOW,5m
2026-03-11 00:20:00,47837.69,47841.63,47804.13,47831.15,0,DOW,5m
2026-03-11 00:25:00,47831.66,47868.15,47829.14,47835.2,0,DOW,5m
2026-03-11 00:30:00,47834.69,47847.15,47818.6,47827.18,0,DOW,5m
2026-03-11 00:35:00,47826.64,47832.66,47811.9,47827.13,0,DOW,5m
2026-03-11 00:40:00,47827.9,47839.15,47820.9,47835.4,0,DOW,5m
2026-03-11 00:45:00,47834.19,47855.2,47823.1,47829.18,0,DOW,5m
2026-03-11 00:50:00,47830.14,47841.14,47824.69,47836.13,0,DOW,5m
2026-03-11 00:55:00,47836.68,47840.2,47825.63,47833.16,0,DOW,5m
2026-03-11 01:00:00,47833.64,47851.15,47818.14,47833.64,0,DOW,5m
2026-03-11 01:05:00,47833.1,47855.4,47828.12,47844.12,0,DOW,5m
2026-03-11 01:10:00,47843.64,47867.13,47841.13,47867.13,0,DOW,5m
2026-03-11 01:15:00,47864.68,47879.66,47856.69,47875.62,0,DOW,5m
2026-03-11 01:20:00,47876.16,47877.13,47861.1,47870.4,0,DOW,5m
2026-03-11 01:25:00,47869.6,47875.18,47859.14,47872.19,0,DOW,5m
2026-03-11 01:30:00,47871.18,47889.1,47868.1,47886.15,0,DOW,5m
2026-03-11 01:35:00,47885.65,47888.7,47872.12,47882.69,0,DOW,5m
2026-03-11 01:40:00,47882.18,47909.19,47879.64,47903.14,0,DOW,5m
2026-03-11 01:45:00,47903.7,47906.1,47886.6,47892.13,0,DOW,5m
2026-03-11 01:50:00,47893.13,47897.12,47877.1,47891.4,0,DOW,5m
2026-03-11 01:55:00,47890.4,47891.13,47878.13,47886.18,0,DOW,5m
2026-03-11 02:00:00,47885.2,47890.7,47874.1,47874.6,0,DOW,5m
2026-03-11 02:05:00,47875.15,47892.4,47874.1,47884.13,0,DOW,5m
2026-03-11 02:10:00,47885.18,47888.2,47874.18,47881.4,0,DOW,5m
2026-03-11 02:15:00,47882.16,47912.19,47881.13,47905.68,0,DOW,5m
2026-03-11 02:20:00,47906.18,47906.18,47888.18,47891.62,0,DOW,5m
2026-03-11 02:25:00,47890.7,47896.12,47888.12,47889.65,0,DOW,5m
2026-03-11 02:30:00,47890.16,47890.19,47874.1,47889.64,0,DOW,5m
2026-03-11 02:35:00,47890.9,47899.64,47861.1,47861.69,0,DOW,5m
2026-03-11 02:40:00,47862.68,47881.18,47857.1,47879.66,0,DOW,5m
2026-03-11 02:45:00,47879.13,47888.4,47871.6,47883.9,0,DOW,5m
2026-03-11 02:50:00,47883.13,47897.19,47883.13,47894.13,0,DOW,5m
2026-03-11 02:55:00,47894.63,47894.63,47883.62,47890.1,0,DOW,5m
2026-03-11 03:00:00,47889.62,47898.19,47886.18,47887.6,0,DOW,5m
2026-03-11 03:05:00,47888.19,47893.9,47877.62,47880.6,0,DOW,5m
2026-03-11 03:10:00,47880.15,47891.69,47878.14,47889.13,0,DOW,5m
2026-03-11 03:15:00,47889.63,47898.4,47887.66,47896.68,0,DOW,5m
2026-03-11 03:20:00,47896.14,47900.15,47891.6,47897.2,0,DOW,5m
2026-03-11 03:25:00,47898.15,47898.15,47889.65,47895.4,0,DOW,5m
2026-03-11 03:30:00,47894.64,47910.66,47894.6,47910.16,0,DOW,5m
2026-03-11 03:35:00,47910.65,47929.19,47908.1,47923.62,0,DOW,5m
